rd_inv,milepost,caseno,accyr,rte_nbr,county,func_cls,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
099,40.71,2011000374,2011,099,31,14,03,22,04,1,4,1,1,1,01
024,46.07,2011000375,2011,024,13,07,03,18,50,7,4,1,1,6,02
005R118668,0.31,2011000376,2011,005,31,11,03,18,15,1,1,6,1,1,02
005,198.96,2011000377,2011,005,31,11,03,15,05,1,4,2,7,1,03
291,5,2011000378,2011,291,32,14,03,25,34,2,5,5,1,6,01
005,161.84,2011000379,2011,005,17,11,03,21,06,2,4,1,1,4,01
090,291.54,2011000380,2011,090,32,11,03,25,01,2,4,1,1,4,01
241,8.8,2011000381,2011,241,39,16,03,15,33,1,1,1,2,2,02
101,76.26,2011000382,2011,101,14,02,03,09,33,7,4,1,2,1,03
005,132.85,2011000383,2011,005,27,11,03,23,04,1,4,2,1,1,02
240,32.09,2011000384,2011,240,03,12,03,25,06,1,1,1,1,1,01
500,6.69,2011000385,2011,500,06,12,03,19,04,1,1,1,1,1,01
005LX13487,0.07,2011000386,2011,005,27,11,03,03,12,1,1,1,2,1,03
162,7.83,2011000387,2011,162,27,16,03,25,06,1,4,1,1,1,01
432,6.8,2011000388,2011,432,08,14,03,22,03,7,1,1,2,2,01
090,169.28,2011000389,2011,090,13,01,03,21,06,6,4,1,1,1,01
099,41.3,2011000390,2011,099,31,14,04,04,16,7,5,1,2,1,01
503SPCOUGAR,5.49,2011000391,2011,503,08,07,04,02,50,2,4,6,2,6,02
018,26.35,2011000392,2011,018,17,02,03,31,33,1,4,1,2,6,03
900,5.29,2011000393,2011,900,17,14,03,31,05,1,1,1,1,1,02
433,0.45,2011000394,2011,433,08,14,04,04,06,7,4,2,2,9,03
090,84.19,2011000395,2011,090,19,01,04,01,06,7,4,1,2,6,03
205,3.76,2011000396,2011,205,06,11,03,26,13,7,1,1,2,3,03
025,109.91,2011000397,2011,025,33,06,02,09,01,6,4,6,1,1,02
005,139.96,2011000398,2011,005,17,11,03,19,27,6,4,1,1,1,01
002COBROWNE,0.5,2011000399,2011,002,32,14,03,20,12,7,1,1,1,1,01
005LX00436,0.04,2011000400,2011,005,06,11,02,27,05,7,4,1,2,4,03
512LX00586,0,2011000401,2011,512,27,12,03,21,04,1,1,1,2,1,03
005,163.07,2011000402,2011,005,17,11,03,30,06,1,4,1,2,1,03
099,48.52,2011000403,2011,099,31,14,03,29,03,1,3,1,2,4,02
090S100926,0.53,2011000404,2011,090,17,11,03,29,50,6,4,6,1,1,02
405,22.49,2011000405,2011,405,17,11,03,29,06,1,4,1,2,1,03
005S119325,0.01,2011000406,2011,005,31,11,03,17,33,1,4,6,1,1,01
004,3.06,2011000407,2011,004,25,02,03,28,03,7,6,1,2,1,02
105,38.82,2011000408,2011,105,14,06,04,01,13,2,4,1,2,1,03
395,196.99,2011000409,2011,395,33,02,03,26,32,1,4,1,2,6,03
090,197.15,2011000410,2011,090,01,01,03,29,54,1,4,1,1,1,02
090,276.26,2011000411,2011,090,32,11,04,06,06,6,4,2,1,1,02
018,24.4,2011000412,2011,018,17,02,03,25,15,1,4,6,1,1,02
005,15.54,2011000413,2011,005,06,01,03,31,02,1,4,1,2,1,03
112,12.68,2011000414,2011,112,05,07,04,07,04,1,4,6,1,1,01
005LX11901,0.01,2011000415,2011,005,27,11,04,05,02,7,1,2,1,1,01
002,272.84,2011000416,2011,002,32,14,04,07,12,1,3,1,1,1,01
005,146.42,2011000417,2011,005,17,11,02,27,14,1,4,1,7,6,03
005,272.16,2011000418,2011,005,37,01,03,24,50,1,4,1,1,6,01
020SPANACRT,2.97,2011000419,2011,020,29,14,03,08,02,6,1,2,1,1,03
167,12.02,2011000420,2011,167,27,12,04,01,62,1,4,1,2,1,03
090,211.78,2011000421,2011,090,01,01,04,07,50,4,4,1,1,1,01
082P105373,0.39,2011000422,2011,082,39,01,04,08,05,1,1,6,1,1,01
002,284.2,2011000423,2011,002,32,14,04,12,14,1,4,1,1,1,01
082,12.2,2011000424,2011,082,19,01,04,12,05,7,4,2,1,1,02
090P510950,0.13,2011000425,2011,090,19,01,04,01,33,6,4,8,1,1,02
012,388.58,2011000426,2011,012,12,02,03,24,34,1,4,5,1,1,01
405,5.97,2011000427,2011,405,17,11,03,29,16,1,4,1,2,1,02
082,34.69,2011000428,2011,082,39,11,04,01,04,6,4,1,1,1,01
005,130.39,2011000429,2011,005,27,11,03,31,16,5,4,1,1,4,01
005,122.65,2011000430,2011,005,27,11,03,30,04,6,4,2,2,1,03
012,413.89,2011000431,2011,012,12,02,03,31,33,1,4,2,1,1,01
410,14.44,2011000432,2011,410,17,16,01,11,17,4,1,1,3,4,04
291,1.82,2011000433,2011,291,32,14,02,25,12,4,3,1,2,1,01
005,189.22,2011000434,2011,005,31,11,04,06,06,1,4,1,3,6,04
090,1.15,2011000435,2011,090,17,11,04,02,06,1,4,2,1,1,01
099,46.01,2011000436,2011,099,31,14,03,25,06,7,1,1,2,4,01
090,9.64,2011000437,2011,090,17,11,03,31,04,1,4,1,2,2,03
167LX02131,0.14,2011000438,2011,167,17,12,04,14,07,7,1,1,2,1,02
005,165.35,2011000439,2011,005,17,11,03,26,04,1,4,2,2,1,03
005,165.71,2011000440,2011,005,17,11,03,28,04,7,4,5,1,1,01
005,126.24,2011000441,2011,005,27,11,04,06,14,1,4,1,1,1,02
005CI17717,1.08,2011000442,2011,005,31,11,04,13,06,1,4,1,2,1,02
405,0.92,2011000444,2011,405,17,11,04,15,05,1,4,1,1,1,02
101,84.12,2011000445,2011,101,14,14,04,14,12,1,1,1,2,1,03
009,93.19,2011000446,2011,009,37,07,04,11,99,1,4,1,1,1,02
005,77.07,2011000447,2011,005,21,11,04,06,05,6,4,2,2,1,02
005,24.6,2011000448,2011,005,08,01,04,18,06,1,4,2,1,2,01
167,4.56,2011000449,2011,167,27,14,04,09,07,2,1,1,1,1,01
097,239.57,2011000450,2011,097,24,02,04,07,06,1,1,1,1,1,01
017,112.07,2011000451,2011,017,09,06,04,06,07,7,1,5,1,1,02
005LX12748,0,2011000452,2011,005,27,11,04,11,06,1,1,1,2,1,02
529,6.93,2011000453,2011,529,31,12,04,09,71,2,4,5,1,6,02
507,17.81,2011000454,2011,507,34,06,04,12,06,7,1,2,1,1,01
522,2.39,2011000456,2011,522,17,14,04,05,06,7,1,1,1,1,02
005,191.02,2011000457,2011,005,31,11,04,14,06,6,4,1,2,1,03
405,18.23,2011000458,2011,405,17,11,04,13,12,6,4,1,1,1,02
018,26.22,2011000460,2011,018,17,02,04,06,27,1,4,6,1,1,02
005S116279,0,2011000461,2011,005,17,11,04,15,04,1,1,1,1,1,01
526LX00354,0.11,2011000462,2011,526,31,12,04,07,07,1,1,1,2,4,02
005,140.7,2011000463,2011,005,17,11,04,07,07,1,4,1,2,2,03
405LX02031,0.02,2011000464,2011,405,17,11,04,21,04,1,1,2,1,1,01
518LX00162,0.23,2011000465,2011,518,17,12,04,19,04,1,1,2,1,4,01
005,33.28,2011000466,2011,005,08,01,04,20,06,1,4,5,1,6,01
005,190.86,2011000467,2011,005,31,11,04,14,33,1,4,2,2,1,03
101,76.69,2011000468,2011,101,14,02,04,22,12,5,1,2,1,1,01
018,21.93,2011000469,2011,018,17,02,04,23,11,3,4,2,1,1,01
012,292.06,2011000470,2011,012,36,12,04,22,06,6,4,1,1,6,01
014,59.53,2011000471,2011,014,30,02,03,31,33,1,4,6,1,1,01
017,106.18,2011000472,2011,017,09,06,04,11,50,1,4,1,1,1,01
090,4.06,2011000473,2011,090,17,11,04,11,04,1,4,6,1,1,02
090,88.91,2011000474,2011,090,19,01,04,05,33,1,4,2,2,1,01
101,84.05,2011000476,2011,101,14,14,04,14,05,1,1,1,2,1,02
099,11.35,2011000477,2011,099,17,14,04,12,07,1,1,1,1,1,01
005,181.76,2011000478,2011,005,31,11,04,11,06,1,4,2,1,1,02
101,270.77,2011000479,2011,101,05,02,04,12,34,1,4,6,2,6,01
090,79.14,2011000480,2011,090,19,01,04,25,06,6,4,1,2,1,03
900,4.51,2011000481,2011,900,17,14,04,26,03,7,1,1,1,1,02
004,50.1,2011000482,2011,004,08,02,04,25,04,7,4,1,2,6,03
090,135.44,2011000483,2011,090,19,01,04,19,04,1,4,1,1,4,01
018R500328,0.06,2011000484,2011,018,17,12,04,19,06,7,4,5,1,1,01
167,26.24,2011000485,2011,167,17,12,04,13,06,7,4,1,1,1,02
005,144.09,2011000486,2011,005,17,11,04,18,02,1,4,1,2,4,06
005,124.17,2011000487,2011,005,27,11,04,26,12,7,4,1,2,1,03
211,14.02,2011000488,2011,211,26,06,04,26,50,6,4,1,2,2,04
082Q510262,0.33,2011000489,2011,082,03,01,04,23,33,2,4,5,1,1,01
508,5.06,2011000490,2011,508,21,07,04,25,34,4,4,1,2,1,03
014,105.36,2011000491,2011,014,20,07,04,23,60,1,4,2,1,6,01
014,100.57,2011000492,2011,014,20,02,04,25,02,1,1,5,2,1,03
005P110402,0.21,2011000493,2011,005,34,11,04,19,05,1,4,6,1,1,01
524,0.12,2011000494,2011,524,31,14,04,27,33,1,1,1,1,1,01
395,227.99,2011000495,2011,395,33,02,04,21,13,2,4,1,3,1,04
290LX01053,0.06,2011000496,2011,290,32,14,04,15,03,1,1,2,2,4,03
099,21.85,2011000497,2011,099,17,12,04,07,12,6,4,1,2,1,03
167,11.84,2011000498,2011,167,27,12,02,23,33,1,4,1,3,4,04
405,3.56,2011000499,2011,405,17,11,04,19,16,1,4,6,1,1,02
006,9.82,2011000500,2011,006,25,06,04,22,13,5,6,1,1,1,05
002,0.36,2011000501,2011,002,31,12,04,06,33,1,4,2,2,1,02
005,141.04,2011000502,2011,005,17,11,03,30,05,5,4,1,2,1,03
005,1.37,2011000503,2011,005,06,11,04,11,05,1,4,6,2,1,03
099,29.82,2011000504,2011,099,17,12,04,09,34,1,4,2,1,1,02
005LX16963,0.11,2011000505,2011,005,17,11,04,07,05,1,1,1,2,1,02
090S100653,0,2011000506,2011,090,17,11,04,29,73,7,1,1,1,1,01
101,126.3,2011000507,2011,101,14,02,04,22,06,6,1,6,1,1,01
405,6.73,2011000508,2011,405,17,11,04,19,06,1,5,2,1,1,01
005CD16563,1.44,2011000509,2011,005,17,11,01,20,04,1,1,5,2,4,03
005,155.38,2011000510,2011,005,17,11,02,22,54,1,4,1,1,6,02
005,164.34,2011000511,2011,005,17,11,02,17,16,5,4,2,2,4,03
005Q116336,0.31,2011000512,2011,005,17,11,02,09,05,1,1,2,1,1,02
005,165.14,2011000513,2011,005,17,11,02,20,06,1,4,1,1,1,01
005,162.06,2011000514,2011,005,17,11,04,04,06,1,4,2,2,1,03
005,163.87,2011000515,2011,005,17,11,04,04,05,1,4,2,2,1,03
215,0.94,2011000516,2011,215,24,06,04,25,06,1,1,1,1,1,01
027,3.08,2011000517,2011,027,38,14,04,20,13,1,3,1,1,1,01
090,9.26,2011000518,2011,090,17,11,04,23,06,6,4,1,1,4,01
005,141.97,2011000519,2011,005,17,11,04,07,06,1,4,2,2,4,01
082,115.78,2011000520,2011,082,03,01,04,23,62,2,4,2,1,6,01
014,23.16,2011000521,2011,014,30,02,04,28,50,1,4,6,1,1,01
090,0.17,2011000522,2011,090,17,11,04,23,33,4,4,6,1,1,01
005,76.07,2011000523,2011,005,21,11,04,22,04,1,4,1,1,1,01
005,77.54,2011000524,2011,005,21,11,04,24,05,1,4,2,1,1,02
005,164.96,2011000525,2011,005,17,11,05,01,06,1,4,2,1,1,01
162,0.33,2011000526,2011,162,27,16,04,27,02,7,1,1,2,1,03
005,161.29,2011000527,2011,005,17,11,04,14,06,1,4,1,2,1,03
005,170.78,2011000528,2011,005,17,11,04,21,16,1,4,6,1,1,01
005,161.06,2011000529,2011,005,17,11,04,14,06,1,4,1,2,1,03
529,5.29,2011000530,2011,529,31,12,04,28,06,7,4,1,1,1,02
005P116123,0.37,2011000531,2011,005,17,11,02,08,50,6,4,6,1,1,01
005,100.1,2011000532,2011,005,34,11,01,11,33,1,4,1,3,6,04
005,161.98,2011000533,2011,005,17,11,03,26,06,7,4,1,1,1,02
005,163.48,2011000534,2011,005,17,11,03,27,06,1,4,1,1,4,02
005,162.59,2011000535,2011,005,17,11,04,12,06,1,4,1,1,1,01
005,164.16,2011000536,2011,005,17,11,03,23,06,1,4,1,1,1,01
005,156.45,2011000537,2011,005,17,11,03,27,33,1,4,6,2,6,03
005,159.05,2011000538,2011,005,17,11,03,29,04,7,4,2,1,6,02
005CD16563,1.22,2011000539,2011,005,17,11,01,06,05,1,4,2,2,1,03
005,162.31,2011000540,2011,005,17,11,01,13,06,7,4,2,2,1,03
005,163.17,2011000541,2011,005,17,11,01,13,06,1,4,2,2,1,03
005,162.58,2011000542,2011,005,17,11,01,25,06,1,4,2,1,4,02
005,162.61,2011000543,2011,005,17,11,02,20,33,1,4,2,1,4,01
005,163.55,2011000544,2011,005,17,11,02,28,06,1,4,2,1,6,02
005,163.38,2011000545,2011,005,17,11,04,09,06,1,5,2,1,1,02
005,164.23,2011000546,2011,005,17,11,04,02,04,1,4,1,1,1,01
005,159.45,2011000547,2011,005,17,11,01,21,33,1,4,1,2,1,03
005,164,2011000548,2011,005,17,11,01,29,04,7,4,1,2,4,02
005,163.58,2011000549,2011,005,17,11,04,13,04,1,4,1,1,1,02
005CI16396,0.92,2011000550,2011,005,17,11,04,08,05,7,4,1,1,1,02
005,161.98,2011000551,2011,005,17,11,03,26,06,1,4,1,2,1,03
005,164.33,2011000552,2011,005,17,11,01,02,15,1,4,2,1,1,01
005,161.29,2011000553,2011,005,17,11,01,06,06,1,4,1,1,3,01
005,161.27,2011000554,2011,005,17,11,02,03,06,7,4,1,1,1,02
005,163.43,2011000555,2011,005,17,11,02,16,06,1,4,1,2,6,03
005R116224,0.61,2011000556,2011,005,17,11,02,02,33,1,4,6,1,4,01
005,162.53,2011000557,2011,005,17,11,02,15,14,1,4,1,2,6,02
005,162.62,2011000558,2011,005,17,11,03,10,06,7,4,2,1,1,02
005,163.33,2011000559,2011,005,17,11,03,04,05,1,4,3,2,3,03
005,162.36,2011000560,2011,005,17,11,03,28,06,1,4,1,1,1,01
005,163.9,2011000561,2011,005,17,11,03,18,06,1,4,1,2,1,02
005,159.75,2011000562,2011,005,17,11,03,24,06,6,4,1,1,1,01
005,158.23,2011000564,2011,005,17,11,03,10,06,7,5,1,1,1,02
005,158.57,2011000565,2011,005,17,11,01,21,06,1,4,2,2,2,03
005,164.36,2011000566,2011,005,17,11,01,02,06,7,4,2,1,1,01
005,160.66,2011000567,2011,005,17,11,01,04,34,1,4,2,1,6,02
005,163.32,2011000568,2011,005,17,11,01,02,05,1,4,4,1,1,01
005,165.28,2011000569,2011,005,17,11,01,01,06,7,4,2,1,1,01
005P116063,0.26,2011000570,2011,005,17,11,01,06,06,1,4,1,2,4,02
005,159.45,2011000571,2011,005,17,11,01,04,06,7,4,1,1,4,02
005,165.17,2011000572,2011,005,17,11,01,07,05,1,4,1,2,4,03
005,163.37,2011000573,2011,005,17,11,01,07,06,1,4,2,2,4,03
005,164.18,2011000574,2011,005,17,11,01,10,05,1,4,2,1,1,02
005,162.38,2011000575,2011,005,17,11,01,06,06,1,4,1,1,4,01
005,163.33,2011000576,2011,005,17,11,01,03,06,1,4,2,1,1,01
005,158.06,2011000577,2011,005,17,11,01,12,07,1,4,1,3,4,03
005,164.06,2011000578,2011,005,17,11,01,14,06,1,4,1,1,1,01
005,164.19,2011000579,2011,005,17,11,01,14,06,1,4,1,1,4,01
005,164.01,2011000580,2011,005,17,11,01,15,06,1,4,1,1,1,02
005,164.01,2011000581,2011,005,17,11,01,15,06,1,4,1,2,1,03
005,163.42,2011000582,2011,005,17,11,01,21,05,1,1,1,2,1,03
005,164.72,2011000583,2011,005,17,11,01,17,06,1,4,1,1,1,02
005,158.36,2011000584,2011,005,17,11,01,20,06,1,5,1,2,6,02
005,165.27,2011000585,2011,005,17,11,01,23,33,7,4,5,1,4,01
005,165.95,2011000586,2011,005,17,11,01,22,04,1,4,1,1,4,01
005,163.35,2011000587,2011,005,17,11,01,29,06,1,5,2,2,9,03
005,163.32,2011000588,2011,005,17,11,01,25,06,7,5,1,1,1,01
005,163.33,2011000589,2011,005,17,11,02,03,06,1,4,1,1,1,09
005,165.09,2011000590,2011,005,17,11,01,28,04,7,4,1,2,4,02
005,163.1,2011000591,2011,005,17,11,02,02,06,1,4,2,1,1,01
005,165.09,2011000592,2011,005,17,11,02,09,05,1,4,2,1,9,01
005,156.04,2011000593,2011,005,17,11,02,07,06,1,4,6,1,2,02
005,161.28,2011000594,2011,005,17,11,02,09,06,1,4,2,1,1,01
005,162.34,2011000595,2011,005,17,11,02,09,06,1,4,1,1,1,01
005,159.5,2011000596,2011,005,17,11,02,09,06,7,4,1,1,1,01
005,155.56,2011000597,2011,005,17,11,01,31,16,5,4,1,1,1,02
005,161.79,2011000598,2011,005,17,11,02,15,06,1,5,1,2,4,03
005,161.47,2011000599,2011,005,17,11,02,16,06,7,4,1,1,1,01
005,157.93,2011000600,2011,005,17,11,02,16,06,1,4,1,2,4,01
005,157.93,2011000601,2011,005,17,11,02,16,50,1,4,1,2,3,01
005Q515789,0.11,2011000602,2011,005,17,11,02,16,06,1,2,6,2,3,02
005,164.35,2011000603,2011,005,17,11,02,18,06,1,4,2,1,1,01
005,164.51,2011000604,2011,005,17,11,02,18,06,1,4,2,1,4,01
005,163.06,2011000605,2011,005,17,11,02,15,06,1,4,2,2,1,03
005,162.11,2011000606,2011,005,17,11,02,15,06,1,4,6,2,1,03
005P216257,0.2,2011000607,2011,005,17,11,02,14,33,1,4,6,2,1,03
005Q516479,0.26,2011000608,2011,005,17,11,02,08,06,1,1,2,1,1,01
005,163.1,2011000609,2011,005,17,11,02,16,06,1,4,2,1,1,02
005,161.88,2011000610,2011,005,17,11,02,19,06,1,4,1,1,9,01
005,165.74,2011000611,2011,005,17,11,02,10,06,1,4,6,1,1,01
005,163.09,2011000612,2011,005,17,11,02,18,06,1,4,2,1,1,02
005,164.85,2011000613,2011,005,17,11,02,12,06,1,4,1,1,1,09
005,163.06,2011000614,2011,005,17,11,02,19,06,1,4,1,1,1,01
005,163.1,2011000615,2011,005,17,11,02,11,06,1,4,2,1,1,02
005,162.4,2011000616,2011,005,17,11,02,19,15,7,4,1,1,1,01
005,163.09,2011000617,2011,005,17,11,02,18,05,1,4,2,1,1,02
005,161.93,2011000618,2011,005,17,11,02,11,06,7,4,1,1,1,01
005,164.3,2011000619,2011,005,17,11,02,02,06,1,4,1,1,1,01
005,163.06,2011000620,2011,005,17,11,02,05,06,1,4,2,2,1,02
005,163.06,2011000621,2011,005,17,11,02,01,06,1,4,2,1,1,01
005,163.06,2011000622,2011,005,17,11,02,20,06,1,4,2,1,1,01
005,160.99,2011000623,2011,005,17,11,02,20,33,1,4,1,1,4,01
005,165.09,2011000624,2011,005,17,11,02,22,06,1,4,2,1,1,02
005,161.06,2011000625,2011,005,17,11,02,19,06,7,4,3,1,1,01
005,161.21,2011000626,2011,005,17,11,01,26,06,1,4,1,1,1,01
005,159.66,2011000627,2011,005,17,11,02,17,06,1,4,1,2,1,03
005,162.09,2011000628,2011,005,17,11,02,24,13,1,4,7,3,4,04
005,162.38,2011000629,2011,005,17,11,03,01,16,1,4,1,2,1,03
005,163.92,2011000630,2011,005,17,11,03,06,06,1,4,1,1,1,01
005,155.75,2011000631,2011,005,17,11,02,20,60,0,4,5,1,1,01
005,159.95,2011000632,2011,005,17,11,03,03,06,1,4,1,2,1,03
005,159.95,2011000633,2011,005,17,11,03,03,06,1,4,1,2,1,03
005,163.41,2011000634,2011,005,17,11,02,25,05,1,5,2,1,3,01
005CI16396,0.7,2011000635,2011,005,17,11,03,04,04,1,1,5,1,1,01
005,162.59,2011000636,2011,005,17,11,03,10,06,1,4,2,2,1,01
005,164.58,2011000637,2011,005,17,11,03,06,06,1,4,3,1,1,01
005,164.59,2011000638,2011,005,17,11,03,07,06,7,4,2,1,4,01
005,162.62,2011000639,2011,005,17,11,03,10,06,1,4,2,1,1,02
005,161.81,2011000640,2011,005,17,11,03,15,06,1,5,1,1,1,01
005P116449,0.06,2011000641,2011,005,17,11,03,12,33,6,1,1,2,4,03
005,164.09,2011000642,2011,005,17,11,03,11,06,1,4,1,1,1,02
005,162.62,2011000643,2011,005,17,11,03,12,06,7,4,2,2,1,03
005,162.57,2011000644,2011,005,17,11,03,12,06,1,4,2,2,1,03
005Q216336,0.12,2011000645,2011,005,17,11,03,14,06,1,1,2,2,1,03
005,163.18,2011000646,2011,005,17,11,03,11,06,7,4,2,1,3,01
005,164.31,2011000647,2011,005,17,11,03,07,04,5,4,2,1,4,01
005,162.8,2011000648,2011,005,17,11,03,14,04,1,4,2,1,1,02
005P116063,0.25,2011000649,2011,005,17,11,03,14,33,7,4,6,2,4,02
005,164.02,2011000650,2011,005,17,11,03,06,99,7,4,2,1,4,02
005,159.95,2011000651,2011,005,17,11,03,12,06,6,4,1,2,1,03
005,161.1,2011000652,2011,005,17,11,03,07,06,1,4,2,1,1,01
005,161.79,2011000653,2011,005,17,11,03,19,15,1,1,1,1,1,01
005,163.18,2011000654,2011,005,17,11,03,19,06,1,4,1,1,1,01
005,162.61,2011000655,2011,005,17,11,03,19,06,1,4,2,1,1,01
005,163.56,2011000656,2011,005,17,11,03,20,06,7,4,3,1,1,01
005,165.06,2011000657,2011,005,17,11,03,19,06,1,4,1,1,1,01
005,165.06,2011000658,2011,005,17,11,03,17,06,7,4,1,1,1,01
005,163.43,2011000659,2011,005,17,11,03,21,16,1,4,2,1,4,02
005,162.62,2011000660,2011,005,17,11,03,21,06,1,4,2,1,1,01
005,165.9,2011000661,2011,005,17,11,03,18,04,1,4,1,2,1,03
005,163.35,2011000662,2011,005,17,11,03,17,06,1,4,2,1,1,01
005,165.14,2011000663,2011,005,17,11,03,15,06,1,4,1,2,1,02
005,161.02,2011000664,2011,005,17,11,03,21,33,1,4,4,1,1,02
005,162.06,2011000665,2011,005,17,11,03,27,06,1,4,2,2,1,02
005,164.55,2011000666,2011,005,17,11,03,27,06,6,4,1,2,1,02
005,161.73,2011000667,2011,005,17,11,03,29,05,1,1,2,2,1,03
005,164.55,2011000668,2011,005,17,11,03,24,06,1,4,1,1,1,01
005,163.9,2011000669,2011,005,17,11,03,29,06,1,4,1,1,1,01
005,164.68,2011000670,2011,005,17,11,03,29,04,1,4,1,1,1,01
005,165.06,2011000671,2011,005,17,11,03,22,06,7,4,1,1,1,01
005,161.25,2011000672,2011,005,17,11,04,01,05,1,4,1,2,1,03
005,161.17,2011000673,2011,005,17,11,03,26,06,7,4,1,1,1,02
005,162.62,2011000674,2011,005,17,11,03,12,06,1,4,2,1,4,02
005,163.82,2011000675,2011,005,17,11,04,03,06,1,4,2,1,1,02
005Q116478,0.22,2011000676,2011,005,17,11,04,02,04,1,4,6,1,1,01
005Q216336,0.12,2011000677,2011,005,17,11,04,03,06,7,1,6,1,1,02
005,160.77,2011000678,2011,005,17,11,04,02,06,7,4,1,1,1,02
005,163.9,2011000679,2011,005,17,11,04,04,06,1,4,1,2,1,03
005,162.31,2011000680,2011,005,17,11,04,09,06,1,4,1,1,1,01
005,164.99,2011000681,2011,005,17,11,04,08,05,1,4,1,1,1,01
005,163.77,2011000682,2011,005,17,11,03,27,06,1,4,2,2,1,02
005,163.45,2011000683,2011,005,17,11,04,10,06,7,4,1,1,1,01
005,165.18,2011000684,2011,005,17,11,04,10,06,1,4,2,1,1,01
005,165.17,2011000685,2011,005,17,11,04,10,06,7,4,2,1,1,01
005,165.17,2011000686,2011,005,17,11,04,10,06,1,4,2,1,1,01
005,164.29,2011000687,2011,005,17,11,04,10,15,7,4,2,2,4,03
005,162.99,2011000688,2011,005,17,11,04,15,34,1,4,4,1,1,01
005,161.29,2011000689,2011,005,17,11,04,04,06,1,4,1,2,1,03
005,164.67,2011000690,2011,005,17,11,04,16,04,1,4,5,2,4,03
005,160.69,2011000691,2011,005,17,11,03,26,06,1,4,1,1,2,02
005,161.3,2011000692,2011,005,17,11,04,07,06,1,4,1,2,1,03
005,164.76,2011000693,2011,005,17,11,04,20,06,7,4,1,1,1,02
005,155.48,2011000694,2011,005,17,11,04,16,06,7,4,2,1,1,02
005,156.87,2011000695,2011,005,17,11,04,24,05,7,4,2,2,6,02
005,162.63,2011000696,2011,005,17,11,04,28,05,1,4,4,1,1,01
008,17.57,2011000697,2011,008,34,02,04,25,33,6,4,1,2,1,02
005,140.56,2011000698,2011,005,17,11,04,25,06,1,4,2,2,1,03
024,43.92,2011000699,2011,024,13,07,05,03,06,1,2,1,1,1,01
160,0.44,2011000700,2011,160,18,16,05,03,06,7,1,4,1,1,01
002,13.03,2011000701,2011,002,31,14,04,29,06,6,1,1,1,1,01
520R100647,0.24,2011000702,2011,520,17,12,04,01,05,1,1,5,2,1,03
020,324.97,2011000703,2011,020,10,06,04,06,04,1,4,2,4,6,04
005,22.86,2011000704,2011,005,08,01,04,06,02,1,4,1,3,1,06
012,15.96,2011000705,2011,012,14,02,04,22,33,1,1,6,1,1,01
005S119325,0.02,2011000706,2011,005,31,11,04,18,33,1,4,2,1,1,01
099,15.41,2011000707,2011,099,17,14,04,18,16,1,3,1,1,4,01
161,22.2,2011000708,2011,161,27,14,05,04,16,1,5,1,1,1,01
432,1.38,2011000709,2011,432,08,14,05,04,34,2,4,6,1,1,01
432,9.69,2011000710,2011,432,08,12,05,05,14,1,4,3,1,6,01
099,1.69,2011000711,2011,099,27,14,04,06,04,1,4,1,2,4,01
405,27.03,2011000712,2011,405,31,11,04,24,04,1,4,1,2,1,03
005,156.17,2011000713,2011,005,17,11,04,30,06,1,4,2,1,1,01
005,79.15,2011000714,2011,005,21,11,05,06,33,1,4,1,1,1,02
005,138.3,2011000715,2011,005,27,11,05,06,33,1,4,5,2,4,03
082LX05850,0.05,2011000716,2011,082,39,01,04,23,03,1,1,1,1,1,01
014,89.18,2011000718,2011,014,20,02,04,25,50,1,4,1,2,1,03
005,164.22,2011000719,2011,005,17,11,04,30,71,5,4,1,1,6,01
005,126.58,2011000720,2011,005,27,11,04,26,50,6,4,2,2,3,03
005LX13609,0.03,2011000721,2011,005,27,11,05,04,33,1,1,2,1,1,01
548,0.57,2011000722,2011,548,37,16,04,22,50,1,1,1,1,1,01
005LX11901,0,2011000723,2011,005,27,11,04,28,33,1,1,6,1,1,02
012,425.71,2011000724,2011,012,02,02,04,22,01,4,4,5,1,6,01
020,31.09,2011000725,2011,020,15,14,04,29,13,6,1,1,1,1,01
005,159.36,2011000726,2011,005,17,11,05,06,06,1,4,1,1,1,02
005,164.36,2011000727,2011,005,17,11,05,02,06,7,4,2,2,1,03
090,68.56,2011000728,2011,090,19,01,05,05,05,7,4,1,2,1,03
181,2.39,2011000729,2011,181,17,14,05,11,04,1,1,1,2,1,03
005,161.36,2011000730,2011,005,17,11,04,28,12,6,4,1,1,4,01
005,162.66,2011000731,2011,005,17,11,04,23,06,7,4,2,1,1,01
005,164.01,2011000732,2011,005,17,11,04,24,13,1,4,1,2,1,03
005,163.41,2011000733,2011,005,17,11,04,25,06,1,4,2,2,1,03
005,161.39,2011000734,2011,005,17,11,04,29,06,1,5,1,1,1,02
005,162.62,2011000735,2011,005,17,11,04,22,06,1,4,1,1,1,01
519,0.24,2011000736,2011,519,17,14,05,03,07,1,1,1,1,1,01
005,164.06,2011000737,2011,005,17,11,04,28,06,7,4,1,1,1,01
005,156.4,2011000738,2011,005,17,11,04,23,06,1,4,6,1,1,01
005,162.62,2011000739,2011,005,17,11,04,29,06,1,4,4,1,1,01
005,165.7,2011000740,2011,005,17,11,04,25,05,1,4,1,1,1,02
005,164.59,2011000741,2011,005,17,11,05,04,06,7,4,1,1,1,01
