rd_inv,milepost,caseno,accyr,rte_nbr,county,func_cls,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
005S127456,0.09,2009000358,2009,005,37,01,02,01,33,1,4,8,2,1,03
005,257.5,2009000359,2009,005,37,11,01,01,33,1,4,1,2,4,03
002,289.07,2009000361,2009,002,32,14,01,01,34,7,4,5,2,6,02
007,48.31,2009000362,2009,007,27,14,01,01,03,7,1,1,2,4,03
509,2.05,2009000363,2009,509,27,12,01,20,06,5,4,1,4,2,05
005,116.52,2009000364,2009,005,27,01,01,01,02,1,4,2,1,1,02
512,10.14,2009000365,2009,512,27,12,01,01,60,1,4,6,2,6,03
527,8.85,2009000366,2009,527,31,14,01,29,06,1,1,1,2,1,01
520LX00918,0.26,2009000367,2009,520,17,12,01,01,05,1,1,1,1,1,02
090LX01154,0.05,2009000368,2009,090,17,11,01,20,34,7,4,2,1,4,05
002,305.47,2009000369,2009,002,32,02,01,02,12,5,3,1,4,6,01
099COVIADCT,0.73,2009000370,2009,099,17,12,01,01,06,1,4,1,2,1,03
002,90.08,2009000371,2009,002,04,02,01,20,06,6,7,1,1,4,01
005,163.18,2009000372,2009,005,17,11,01,26,04,1,4,1,1,1,01
291,1.12,2009000373,2009,291,32,14,01,01,02,5,1,2,3,1,04
005Q116662,0,2009000374,2009,005,17,11,01,01,06,1,1,6,2,4,03
090,62.43,2009000375,2009,090,19,01,01,24,03,6,4,5,3,6,04
090,75.89,2009000376,2009,090,19,01,01,01,34,1,4,1,3,6,04
005,176.55,2009000377,2009,005,17,11,01,02,33,1,1,2,4,4,01
002,12.52,2009000378,2009,002,31,14,01,02,04,7,4,5,2,6,03
090LX26430,0.07,2009000379,2009,090,32,01,01,03,14,7,1,2,4,4,01
090,259.12,2009000380,2009,090,32,01,01,02,34,6,4,1,4,6,01
082R107537,0.33,2009000382,2009,082,39,01,01,03,06,1,1,2,1,4,01
182,1.73,2009000383,2009,182,03,11,01,02,06,1,4,2,3,6,04
005Q107839,0.05,2009000384,2009,005,21,11,01,04,06,1,4,2,1,4,01
012,332.27,2009000385,2009,012,36,14,01,03,34,0,4,6,4,6,01
395,99.6,2009000386,2009,395,01,02,01,02,34,1,4,1,3,1,01
090,192.56,2009000387,2009,090,01,01,01,02,50,7,4,1,3,1,01
500P100480,0.62,2009000388,2009,500,06,12,01,02,06,7,1,1,2,4,02
205Q503083,0,2009000389,2009,205,06,11,01,03,06,1,4,1,1,4,05
090,83.39,2009000390,2009,090,19,01,01,06,32,1,4,1,2,6,03
009,47.26,2009000391,2009,009,29,16,01,05,12,7,1,2,2,1,02
395,26.78,2009000392,2009,395,11,12,01,02,05,1,1,1,4,6,01
005,166.52,2009000393,2009,005,17,11,01,03,06,1,4,1,1,1,01
005,163.42,2009000394,2009,005,17,11,01,03,05,1,4,1,1,1,01
005,40.09,2009000395,2009,005,08,11,01,02,03,7,4,6,3,4,02
005,55.06,2009000396,2009,005,08,01,01,02,32,1,4,2,4,1,04
005,48.11,2009000397,2009,005,08,01,01,02,34,1,4,2,4,1,04
005,29.27,2009000398,2009,005,08,01,01,02,50,7,4,1,3,2,02
411,10.8,2009000399,2009,411,08,06,01,03,50,1,4,6,4,1,01
005,42.17,2009000400,2009,005,08,11,01,03,16,1,4,2,1,1,01
005,38.27,2009000401,2009,005,08,11,01,03,34,7,4,6,3,6,02
523,1,2009000402,2009,523,17,14,01,03,03,1,1,1,2,4,02
167S100668,0.35,2009000403,2009,167,27,12,01,03,33,1,1,5,1,1,01
005,184.36,2009000404,2009,005,31,11,01,03,05,1,4,2,5,3,01
018,8.65,2009000405,2009,018,17,12,01,04,34,1,4,2,3,4,04
005,161.34,2009000406,2009,005,17,11,01,06,16,7,1,4,2,1,03
005,76.17,2009000407,2009,005,21,11,01,02,33,1,4,1,4,1,01
005,135.62,2009000408,2009,005,27,11,01,01,04,1,4,6,2,4,03
002,62.91,2009000409,2009,002,17,02,01,03,33,1,4,6,3,3,04
005,176.48,2009000410,2009,005,17,11,01,10,33,7,4,1,2,4,03
090,239.53,2009000411,2009,090,22,01,01,03,34,1,4,6,8,1,01
090,27.86,2009000412,2009,090,17,01,01,03,34,1,4,1,4,6,01
005P122851,0.31,2009000413,2009,005,29,11,01,03,06,1,4,6,1,1,02
410,96.54,2009000414,2009,410,39,07,01,03,13,6,8,2,4,1,01
101,362.22,2009000415,2009,101,34,12,01,03,33,1,4,6,4,3,02
012,166.11,2009000416,2009,012,39,02,01,04,62,1,4,2,4,3,04
090R127103,0.1,2009000417,2009,090,32,01,01,03,33,6,4,1,4,1,01
005,165.66,2009000418,2009,005,17,11,01,03,06,1,4,2,1,1,01
005S525465,0.11,2009000419,2009,005,37,11,01,12,50,7,1,6,2,4,03
082,23.95,2009000420,2009,082,39,01,01,15,06,1,4,2,2,1,05
090,5.13,2009000421,2009,090,17,11,01,04,33,7,4,1,3,6,04
090,30.77,2009000422,2009,090,17,01,01,08,06,7,4,1,3,3,06
082Q510262,0.27,2009000423,2009,082,03,01,01,16,33,6,4,6,4,1,05
082,35.54,2009000424,2009,082,39,11,01,20,04,1,4,1,1,6,02
090,222.57,2009000425,2009,090,01,01,01,09,32,1,4,2,1,6,01
167,10.92,2009000426,2009,167,27,12,01,12,33,1,4,1,2,1,02
900,16.1,2009000427,2009,900,17,14,01,19,06,1,1,3,1,1,01
005,103.05,2009000428,2009,005,34,11,01,19,04,1,4,2,1,4,05
005,144.84,2009000429,2009,005,17,11,01,20,06,1,4,1,1,4,05
005,149.38,2009000430,2009,005,17,11,01,20,04,1,4,1,2,4,05
007,53.28,2009000431,2009,007,27,14,01,03,06,1,7,1,1,4,01
007,53.21,2009000432,2009,007,27,14,01,03,05,1,4,1,1,1,01
005,119.06,2009000433,2009,005,27,11,01,11,33,1,4,1,2,6,02
005,208.55,2009000434,2009,005,31,01,01,19,27,1,4,1,1,6,01
205S503287,0.19,2009000435,2009,205,06,11,01,02,34,1,4,6,3,4,04
101,40.5,2009000436,2009,101,25,02,01,04,60,1,4,3,3,3,04
005LX12586,0.06,2009000437,2009,005,27,11,01,03,06,1,2,1,1,1,01
501,11.67,2009000438,2009,501,06,07,01,02,34,1,8,6,4,4,02
501,11.68,2009000439,2009,501,06,07,01,03,34,1,4,6,4,4,02
515,4.07,2009000440,2009,515,17,16,01,04,34,1,5,1,3,4,04
101,55.76,2009000441,2009,101,25,02,01,02,60,1,4,1,4,4,04
105,0.2,2009000442,2009,105,25,06,01,02,04,1,4,1,2,1,03
195,14.65,2009000443,2009,195,38,02,01,04,50,1,4,6,3,1,08
099,44.68,2009000444,2009,099,31,14,01,04,02,1,1,2,3,4,04
090,220.72,2009000445,2009,090,01,01,01,02,50,1,4,1,3,1,00
508,7.18,2009000446,2009,508,21,07,01,02,34,1,4,6,4,6,04
099,37.28,2009000447,2009,099,31,14,01,02,12,7,1,1,2,1,01
104,26.61,2009000448,2009,104,31,14,01,04,13,1,3,1,3,4,04
099S104355,0.19,2009000449,2009,099,31,14,01,04,06,7,1,6,3,4,04
099,0.65,2009000450,2009,099,27,14,01,02,03,1,1,1,4,1,01
016,21.51,2009000451,2009,016,18,12,01,04,60,7,4,1,4,2,01
003,32.47,2009000452,2009,003,18,02,01,04,60,1,4,2,3,4,04
395,245.57,2009000453,2009,395,33,02,01,02,33,1,4,2,3,1,01
410,46.69,2009000455,2009,410,27,06,01,02,99,7,4,1,3,6,04
525,3.73,2009000456,2009,525,31,14,01,04,02,1,1,1,3,4,04
506,8.3,2009000457,2009,506,21,07,01,02,12,6,4,5,3,1,01
099,38.89,2009000458,2009,099,31,14,01,02,06,7,1,2,1,1,02
005,18.43,2009000459,2009,005,06,01,01,04,07,7,4,1,3,6,04
405LX00096,0,2009000460,2009,405,17,11,01,02,34,1,1,1,2,3,02
103,5.95,2009000461,2009,103,25,07,01,04,34,7,4,1,4,6,01
101,60.22,2009000462,2009,101,25,02,01,02,34,1,4,6,4,1,01
097,259.45,2009000463,2009,097,24,02,01,04,32,7,4,2,3,6,04
005S113490,0.09,2009000464,2009,005,27,11,01,04,33,1,4,6,2,4,04
205,3.66,2009000465,2009,205,06,11,01,04,06,1,4,1,3,4,04
500,0.93,2009000466,2009,500,06,12,01,04,02,6,4,2,3,4,04
005S100198,0.24,2009000467,2009,005,06,11,01,02,33,1,4,6,3,4,04
516,12.14,2009000468,2009,516,17,16,01,02,06,7,5,1,1,1,01
099,35.09,2009000469,2009,099,17,14,01,03,06,1,5,2,1,1,02
104,29.66,2009000470,2009,104,17,14,01,04,04,7,4,2,3,4,04
104,4.31,2009000471,2009,104,16,02,01,04,60,1,4,2,3,6,04
019,2.9,2009000472,2009,019,16,06,01,04,50,1,4,1,2,6,04
003,46.99,2009000473,2009,003,18,12,01,04,33,1,4,1,3,6,01
516,6.1,2009000474,2009,516,17,14,01,02,12,1,3,1,1,1,02
515,1.1,2009000475,2009,515,17,16,01,03,06,1,5,1,1,3,02
181,3.39,2009000476,2009,181,17,14,01,02,04,1,5,1,2,4,03
099,14.17,2009000477,2009,099,17,14,01,04,34,1,4,1,3,4,04
002,36.23,2009000478,2009,002,31,02,01,04,06,7,8,6,3,6,04
097,70.6,2009000479,2009,097,39,06,01,02,50,1,4,1,3,1,01
164,0.89,2009000480,2009,164,17,16,01,03,06,1,1,1,1,4,01
109,2.57,2009000481,2009,109,14,16,01,02,34,7,4,5,4,1,01
101,86.67,2009000482,2009,101,14,14,01,02,33,7,4,5,3,5,04
008,20.5,2009000483,2009,008,34,02,01,04,60,1,4,2,3,6,04
017,76.93,2009000484,2009,017,13,06,01,04,62,7,4,6,1,6,02
017,39.6,2009000485,2009,017,13,02,01,04,61,1,5,1,4,4,04
008,20.53,2009000486,2009,008,34,02,01,04,02,1,4,2,3,6,04
005,69.45,2009000487,2009,005,21,01,01,04,33,1,4,2,3,6,04
009,61.13,2009000488,2009,009,29,07,01,04,99,1,4,2,2,6,03
520P101237,0.46,2009000489,2009,520,17,12,01,03,06,7,1,5,1,1,01
090,55.33,2009000490,2009,090,19,01,01,04,16,1,4,1,3,6,04
090S100926,0.43,2009000491,2009,090,17,11,01,02,33,1,4,1,1,4,02
539,0.3,2009000492,2009,539,37,14,01,02,07,1,1,1,2,1,01
002,59.03,2009000493,2009,002,17,02,01,03,33,1,4,2,3,1,02
524,13.79,2009000494,2009,524,31,16,01,02,34,1,4,3,4,6,01
096,1.37,2009000495,2009,096,31,14,01,04,06,7,1,2,3,6,04
005,261.3,2009000496,2009,005,37,11,01,03,50,6,4,2,3,6,02
005,247.31,2009000497,2009,005,37,01,01,04,07,1,4,5,3,6,04
542,16.44,2009000498,2009,542,37,06,01,02,60,1,4,1,4,6,05
405,17.2,2009000499,2009,405,17,11,01,03,06,7,4,2,1,1,02
515,0.5,2009000500,2009,515,17,16,01,02,06,1,1,1,1,4,02
181,0.61,2009000501,2009,181,17,14,01,02,17,1,6,1,1,4,01
522,9.69,2009000502,2009,522,17,14,01,02,06,1,7,5,1,1,01
124,38.36,2009000503,2009,124,36,06,01,02,32,1,4,1,2,6,02
285COWENTCH,0.49,2009000504,2009,285,04,14,01,02,05,7,5,1,3,1,01
167LX01385,0.13,2009000505,2009,167,17,12,01,02,06,7,1,2,1,4,01
167LX01577,0.12,2009000506,2009,167,17,12,01,03,33,0,1,1,1,2,01
167,5.79,2009000507,2009,167,27,14,01,02,06,1,1,1,2,1,02
005,146.81,2009000508,2009,005,17,11,01,03,02,1,4,1,4,2,01
705S100143,0.04,2009000509,2009,705,27,11,01,02,33,1,4,6,3,4,06
160,0.82,2009000510,2009,160,18,16,01,04,02,1,1,1,3,4,04
099,48.12,2009000511,2009,099,31,14,01,02,06,7,4,2,1,4,01
526LX00354,0.06,2009000512,2009,526,31,12,01,04,06,1,1,1,2,3,04
099,47.5,2009000513,2009,099,31,14,01,04,06,1,1,2,3,4,04
099,48.37,2009000514,2009,099,31,14,01,02,05,1,4,1,1,1,01
526Q100150,0.12,2009000515,2009,526,31,12,01,04,05,1,5,6,3,4,04
526P100172,0.25,2009000516,2009,526,31,12,01,02,33,7,4,6,4,4,01
527,10.13,2009000517,2009,527,31,14,01,04,60,1,3,1,3,4,04
527,8.85,2009000518,2009,527,31,14,01,04,02,1,1,1,3,4,04
002,281.21,2009000519,2009,002,32,14,01,02,34,1,5,2,4,5,01
099,4.39,2009000520,2009,099,17,14,01,02,07,7,3,1,2,3,01
005LX14383,0,2009000521,2009,005,17,11,01,02,13,1,1,1,3,4,04
090,0.18,2009000522,2009,090,17,11,01,04,04,1,4,6,2,4,02
090,25.32,2009000523,2009,090,17,01,01,04,33,1,4,2,3,6,04
090,25.29,2009000524,2009,090,17,01,01,02,07,7,4,1,3,2,02
405,14.32,2009000525,2009,405,17,11,01,02,05,1,4,1,1,1,02
090,14.74,2009000526,2009,090,17,11,01,20,05,1,1,5,2,1,05
101LX36642,0.17,2009000527,2009,101,34,12,01,04,05,1,1,1,1,1,02
012,6.98,2009000528,2009,012,14,14,01,04,60,6,4,2,3,4,04
105,38.72,2009000529,2009,105,14,06,01,04,13,6,4,1,3,3,04
109,8.14,2009000530,2009,109,14,06,01,02,33,6,4,1,4,1,02
101,7.9,2009000531,2009,101,25,06,01,02,50,7,4,1,4,2,01
101,62,2009000532,2009,101,25,02,01,02,60,7,4,2,4,6,04
012,22.05,2009000534,2009,012,14,02,01,04,05,1,1,4,3,6,04
101,70.54,2009000535,2009,101,14,02,01,02,60,1,4,6,4,6,01
101,93.4,2009000536,2009,101,14,02,01,03,33,1,4,6,4,6,02
105,31.7,2009000537,2009,105,14,06,01,02,50,1,4,1,4,1,01
105,31.69,2009000538,2009,105,14,06,01,02,50,7,4,1,4,1,01
101COABERDN,3.43,2009000539,2009,101,14,14,01,04,13,1,1,1,1,1,01
005LX17929,0.13,2009000540,2009,005,31,11,01,04,06,7,1,2,3,4,04
529SPEVERET,0.06,2009000541,2009,529,31,14,01,02,04,1,5,2,1,3,01
007,43.28,2009000542,2009,007,27,14,01,02,60,1,4,1,3,4,04
101,207.12,2009000543,2009,101,05,02,01,04,60,6,4,1,3,1,04
395,201.75,2009000544,2009,395,33,02,01,03,32,1,4,2,1,3,01
515,3.09,2009000545,2009,515,17,16,01,02,06,1,5,1,2,1,02
516,11.53,2009000546,2009,516,17,14,01,02,06,1,1,1,1,1,01
016,22.81,2009000547,2009,016,18,12,01,04,60,1,4,1,4,3,01
005FD12892,1.81,2009000548,2009,005,27,11,01,03,06,0,1,1,2,4,01
005FI12879,0.27,2009000549,2009,005,27,11,01,02,04,1,4,1,2,3,01
509,2.94,2009000550,2009,509,27,12,01,02,02,7,1,1,2,4,04
016LX00348,0.14,2009000551,2009,016,27,12,01,02,03,1,1,1,2,1,01
005,180.96,2009000552,2009,005,31,11,01,04,06,1,4,2,2,1,03
162,8.64,2009000553,2009,162,27,16,01,02,50,1,4,6,4,6,02
507,15.54,2009000554,2009,507,34,06,01,02,60,1,4,1,4,6,04
099,38.89,2009000556,2009,099,31,14,01,02,33,1,5,1,2,1,01
125,4.9,2009000557,2009,125,36,14,01,02,06,1,1,1,3,1,04
125,5.1,2009000558,2009,125,36,14,01,02,33,1,4,5,4,4,00
539,1.23,2009000559,2009,539,37,14,01,03,06,7,1,2,4,1,01
012COABERDN,0.16,2009000560,2009,012,14,14,01,02,33,1,4,1,2,1,01
162,7.16,2009000561,2009,162,27,16,01,02,06,1,1,1,2,1,01
167,28.4,2009000562,2009,167,17,14,01,02,06,1,1,1,1,4,01
119,9.8,2009000563,2009,119,23,07,01,02,34,7,4,6,3,1,01
106,19.85,2009000564,2009,106,23,07,01,03,60,1,4,6,2,1,02
108,4.08,2009000565,2009,108,14,06,01,02,33,1,4,5,1,6,01
002,15.3,2009000566,2009,002,31,14,01,03,04,1,1,1,2,1,02
524,4.87,2009000567,2009,524,31,14,01,02,07,1,3,1,1,4,01
524,4.84,2009000568,2009,524,31,14,01,03,03,1,3,1,2,4,02
099,41.63,2009000569,2009,099,31,14,01,04,13,1,1,,3,3,04
903,0.99,2009000570,2009,903,19,07,01,03,06,1,3,1,1,1,01
515,7.46,2009000571,2009,515,17,16,01,02,13,7,1,2,2,4,01
003,18,2009000572,2009,003,23,02,01,04,50,7,4,2,3,1,04
018LX00415,0,2009000573,2009,018,17,12,01,02,04,1,1,1,3,1,01
099,42.84,2009000574,2009,099,31,14,01,04,02,7,1,2,3,4,04
163,1.8,2009000575,2009,163,27,14,01,04,06,1,4,1,3,4,04
005FI12879,0.92,2009000576,2009,005,27,11,01,02,07,1,6,1,1,1,01
005,254.98,2009000577,2009,005,37,11,01,03,14,1,4,7,2,6,02
090R128093,0.28,2009000578,2009,090,32,11,01,04,35,1,1,1,3,1,01
529,7.82,2009000579,2009,529,31,14,01,02,13,1,1,1,1,1,01
527,4.59,2009000580,2009,527,31,14,01,04,34,1,4,5,3,4,04
395,185.25,2009000581,2009,395,32,02,01,02,13,1,1,1,3,4,01
395,185.25,2009000582,2009,395,32,02,01,02,02,6,1,1,3,4,01
395,22.32,2009000583,2009,395,03,12,01,02,02,1,1,5,4,4,01
099,14.45,2009000584,2009,099,17,14,01,02,71,5,1,2,1,4,02
161,22.46,2009000585,2009,161,27,14,01,04,06,1,5,1,1,1,02
101,248.73,2009000587,2009,101,05,14,01,02,33,1,4,2,4,1,01
105,47.68,2009000588,2009,105,14,16,01,04,04,1,1,1,3,4,04
507COPEARL,0.24,2009000589,2009,507,21,16,01,02,04,1,4,1,2,4,03
005,135.21,2009000590,2009,005,27,11,01,04,03,7,4,2,2,4,03
182P501443,0.14,2009000591,2009,182,11,11,01,04,33,1,4,6,3,4,04
432,1.3,2009000592,2009,432,08,14,01,03,34,7,4,1,4,6,06
005,1.6,2009000593,2009,005,06,11,01,04,33,1,4,1,9,4,00
308,2.79,2009000594,2009,308,18,16,01,02,34,1,4,5,4,6,01
002,287.87,2009000595,2009,002,32,14,01,03,03,1,1,6,1,6,01
099,42.84,2009000596,2009,099,31,14,01,04,02,1,1,2,3,4,04
005,203.05,2009000597,2009,005,31,11,01,03,04,1,4,1,1,4,01
161,25.35,2009000598,2009,161,27,14,01,02,04,1,1,1,1,1,02
099,6.19,2009000599,2009,099,17,14,01,02,02,1,3,1,2,1,02
005S116898,0.07,2009000600,2009,005,17,11,01,02,04,1,5,1,1,1,01
182P501443,0.08,2009000601,2009,182,11,11,01,02,35,1,4,6,3,1,03
002,77.85,2009000602,2009,002,04,02,01,04,34,1,4,2,3,3,04
005Q116735,0.34,2009000603,2009,005,17,11,01,03,33,1,4,6,1,4,01
005,177.29,2009000604,2009,005,17,11,01,03,04,6,4,1,2,4,02
090R227825,0.29,2009000605,2009,090,32,11,01,03,02,1,1,1,4,1,01
002CODIVISN,1,2009000606,2009,002,32,14,01,04,07,1,1,1,3,4,02
520,1.63,2009000607,2009,520,17,12,01,04,33,1,4,1,3,4,04
005RL005EXP,1.79,2009000608,2009,005,17,11,01,04,06,7,4,5,3,4,04
005R517269,0.03,2009000609,2009,005,17,11,01,04,06,1,4,1,3,4,04
002CODIVISN,1.15,2009000610,2009,002,32,14,01,02,13,6,1,1,4,4,01
090,68.13,2009000611,2009,090,19,01,01,04,34,1,4,6,3,6,04
243,22.16,2009000612,2009,243,13,06,01,02,34,1,4,1,3,1,01
090R127103,0.1,2009000613,2009,090,32,01,01,03,06,1,4,5,4,1,01
290,13.96,2009000614,2009,290,32,16,01,03,32,1,4,1,4,6,01
090,258.91,2009000615,2009,090,32,01,01,03,34,1,4,1,4,6,01
291,29.46,2009000616,2009,291,33,07,01,04,16,6,8,2,4,3,01
090,259.72,2009000617,2009,090,32,01,01,04,50,1,4,1,4,6,01
090,1.35,2009000618,2009,090,17,11,01,05,33,1,4,5,2,4,03
161,22.41,2009000619,2009,161,27,14,01,04,06,6,4,1,1,1,02
900,15.89,2009000620,2009,900,17,14,01,05,16,7,1,1,2,1,02
005,164.54,2009000621,2009,005,17,11,01,04,06,1,4,1,1,1,01
090,259.62,2009000622,2009,090,32,01,01,04,34,1,4,1,4,6,01
090S128104,0.19,2009000623,2009,090,32,11,01,04,06,1,1,1,3,4,04
090,221.07,2009000624,2009,090,01,01,01,04,50,7,4,1,4,1,01
014,17.06,2009000625,2009,014,06,12,01,03,33,7,1,1,2,4,02
205P502793,0.27,2009000626,2009,205,06,11,01,04,33,1,4,5,2,6,02
090,58.03,2009000627,2009,090,19,01,01,04,50,6,4,5,1,1,01
182,12.96,2009000628,2009,182,11,11,01,05,33,1,5,1,4,1,02
195,33.35,2009000629,2009,195,38,02,01,04,32,1,4,2,3,5,02
195,56.12,2009000630,2009,195,38,02,01,04,34,1,4,3,4,5,02
005,54.22,2009000631,2009,005,08,01,01,04,33,1,4,2,3,6,04
516,3.82,2009000632,2009,516,17,12,01,04,06,1,4,6,8,4,09
509P102538,0.09,2009000633,2009,509,17,12,01,04,04,1,4,6,3,4,04
405,0.92,2009000634,2009,405,17,11,01,05,06,1,4,1,1,4,01
005,149.78,2009000635,2009,005,17,11,01,05,02,6,4,1,1,6,01
082,71.37,2009000636,2009,082,39,01,01,05,50,1,4,1,4,2,02
005CI13192,0.5,2009000637,2009,005,27,11,01,04,33,1,4,6,3,4,04
090,84.45,2009000638,2009,090,19,01,01,04,33,1,4,1,4,6,04
005,142.75,2009000639,2009,005,17,11,01,04,33,7,4,1,3,4,04
005,173.09,2009000640,2009,005,17,11,01,04,04,1,4,1,3,4,04
005,151.56,2009000641,2009,005,17,11,01,04,06,1,4,1,1,1,02
005,194.25,2009000642,2009,005,31,11,01,04,33,1,4,5,3,4,04
005,198.81,2009000643,2009,005,31,11,01,05,06,6,4,1,1,6,01
009,25.2,2009000644,2009,009,31,12,01,04,60,1,4,1,3,6,03
527,3.81,2009000645,2009,527,31,14,01,04,03,1,3,1,1,1,02
005,102.85,2009000646,2009,005,34,11,01,04,33,1,4,1,1,1,02
090S100879,0.55,2009000647,2009,090,17,11,01,04,33,1,1,5,1,1,01
090,288.49,2009000648,2009,090,32,11,01,04,34,1,4,1,3,6,04
395,84.56,2009000649,2009,395,01,02,01,04,50,1,4,2,4,6,07
005,66.07,2009000650,2009,005,21,01,01,05,34,1,4,1,1,1,02
090,287.71,2009000651,2009,090,32,11,01,05,02,1,4,1,3,1,04
002,267.27,2009000652,2009,002,32,02,01,04,06,7,1,1,4,1,02
090,290.73,2009000653,2009,090,32,11,01,05,50,0,4,1,3,1,04
510,12.77,2009000654,2009,510,34,06,01,16,04,1,1,1,1,1,01
005,77.29,2009000655,2009,005,21,01,01,04,33,1,4,2,3,6,03
405LX01983,0.05,2009000656,2009,405,17,11,01,20,04,1,2,2,1,1,05
005,182.73,2009000657,2009,005,31,11,01,21,04,1,4,1,1,1,01
405,22.69,2009000658,2009,405,17,11,01,05,05,1,4,2,1,6,02
405,11.58,2009000659,2009,405,17,11,01,04,14,7,4,1,3,4,04
205,0.9,2009000660,2009,205,06,11,01,04,12,1,4,6,3,4,04
014,20.2,2009000661,2009,014,06,02,01,04,02,7,4,2,3,6,04
082,46.27,2009000662,2009,082,39,01,01,04,06,1,4,1,1,6,01
082,52.03,2009000663,2009,082,39,01,01,22,14,1,1,1,1,6,02
516,3.57,2009000664,2009,516,17,12,01,04,06,1,1,1,2,3,09
090,259.72,2009000665,2009,090,32,01,01,04,34,1,4,1,4,3,02
090,72.89,2009000666,2009,090,19,01,01,27,05,1,4,2,3,1,04
101S128495,0.1,2009000667,2009,101,16,02,01,21,50,1,4,6,2,1,05
005,182.45,2009000668,2009,005,31,11,01,22,27,1,4,1,1,4,05
012,326.52,2009000669,2009,012,36,02,01,23,62,1,4,5,2,6,05
005,168.26,2009000670,2009,005,17,11,01,27,04,1,4,4,2,4,02
005,140.2,2009000671,2009,005,17,11,01,22,06,7,4,3,1,1,02
007,45.89,2009000672,2009,007,27,14,01,30,06,1,4,1,1,1,01
225,2.5,2009000673,2009,225,03,07,01,28,34,1,6,1,1,4,01
022,22.67,2009000675,2009,022,39,07,01,26,54,1,4,1,1,1,01
090,66.43,2009000676,2009,090,19,01,01,27,13,1,4,2,3,1,04
005,133.19,2009000677,2009,005,27,11,01,30,05,1,4,2,1,1,01
161,9.77,2009000678,2009,161,27,06,02,04,50,1,2,6,1,1,01
205,5.95,2009000679,2009,205,06,11,01,04,06,1,4,1,3,6,04
005,206.21,2009000680,2009,005,31,11,02,07,05,1,4,1,1,1,01
005,155.41,2009000681,2009,005,17,11,01,29,07,1,4,2,1,1,01
005,163.07,2009000682,2009,005,17,11,02,06,06,1,4,3,2,1,02
027,71.25,2009000683,2009,027,32,07,02,08,34,1,1,6,1,6,01
405,27.73,2009000684,2009,405,31,11,02,09,16,1,4,1,3,4,04
005Q116177,0,2009000685,2009,005,17,11,02,06,05,1,1,5,1,1,02
405Q102695,0.08,2009000686,2009,405,31,11,01,23,02,1,4,6,1,4,01
005,178.19,2009000687,2009,005,31,11,02,11,04,1,4,2,1,1,01
410,10.79,2009000688,2009,410,27,16,02,09,06,1,1,1,2,1,02
027,78.25,2009000689,2009,027,32,07,02,13,50,1,1,5,1,1,01
002,289.45,2009000690,2009,002,32,14,02,13,12,1,3,1,1,1,01
082,16.73,2009000691,2009,082,19,01,02,04,04,1,4,6,1,1,01
012,331.09,2009000692,2009,012,36,14,02,12,07,1,1,1,1,1,01
005,95.14,2009000693,2009,005,34,01,02,12,14,7,4,2,1,6,01
005,174.18,2009000694,2009,005,17,11,02,12,05,1,4,1,1,1,01
182S101413,0.33,2009000695,2009,182,11,11,02,14,33,1,4,5,1,1,01
005,178.68,2009000696,2009,005,31,11,02,09,14,1,4,1,3,1,02
090,273.7,2009000697,2009,090,32,11,02,16,33,6,4,1,4,6,04
027,89.04,2009000698,2009,027,32,14,02,20,33,1,1,1,1,1,01
005LX10914,0.11,2009000699,2009,005,34,11,02,04,06,7,1,1,1,1,01
005,110.07,2009000700,2009,005,34,11,02,15,04,1,4,1,2,4,01
005,210.86,2009000701,2009,005,31,01,02,16,14,7,4,2,1,1,01
090,261.52,2009000702,2009,090,32,01,02,18,06,6,4,1,2,6,05
025,81.67,2009000703,2009,025,33,06,02,22,50,6,4,6,1,6,01
005,18.1,2009000704,2009,005,06,01,02,26,04,1,4,1,4,2,01
005,192.58,2009000705,2009,005,31,11,02,11,06,1,4,1,1,1,01
096,0.35,2009000706,2009,096,31,14,01,02,02,1,3,1,1,4,01
507,13.64,2009000707,2009,507,34,06,02,20,34,1,4,1,1,1,01
005,177.46,2009000708,2009,005,17,11,02,26,03,1,5,1,3,4,04
005,250.81,2009000709,2009,005,37,11,02,26,33,1,4,1,4,6,01
090,79.68,2009000710,2009,090,19,01,02,23,04,1,4,1,2,6,03
090,54.29,2009000711,2009,090,19,01,02,24,06,7,4,1,3,1,04
167,10.62,2009000712,2009,167,27,12,02,11,06,7,4,1,1,1,01
002,323.56,2009000714,2009,002,26,02,01,05,03,1,1,1,4,6,06
002,79.63,2009000715,2009,002,04,02,01,05,35,1,4,2,3,6,04
002,78.93,2009000716,2009,002,04,02,01,05,34,1,4,1,3,6,04
305,2.29,2009000717,2009,305,18,12,01,04,04,1,5,5,3,4,03
005,149.78,2009000718,2009,005,17,11,01,05,16,7,4,1,1,1,02
405LX01983,0.14,2009000719,2009,405,17,11,01,04,06,7,4,1,1,4,01
002,27.18,2009000720,2009,002,31,02,01,05,54,1,4,1,2,2,03
002,43.08,2009000721,2009,002,17,02,01,05,34,1,4,2,3,1,04
002,21.73,2009000722,2009,002,31,02,01,04,06,1,4,1,2,1,02
003,49.96,2009000724,2009,003,18,12,01,05,33,1,4,2,3,6,02
016LX02261,0.1,2009000725,2009,016,18,12,01,04,13,7,1,2,3,4,04
163,1.19,2009000726,2009,163,27,14,01,04,06,1,7,1,3,5,04
